[2021-07-26 10:57:04,250] A: 00001.jpg, B: 00001.jpg | MSE | 50.2822125 | PSNR | 31.116659817624857 | SSMI | 0.917575764153 | Delta_E | 2.44881438334
[2021-07-26 11:01:58,961] A: 01893.jpg, B: 01893.jpg | MSE | 45.0184625 | PSNR | 31.59689702259565 | SSMI | 0.931789224191 | Delta_E | 2.36437416138
[2021-07-26 11:01:59,101] A: 01894.jpg, B: 01894.jpg | MSE | 38.6787479167 | PSNR | 32.256079539286056 | SSMI | 0.923427395647 | Delta_E | 2.24944065022
[2021-07-26 11:01:59,243] A: 01895.jpg, B: 01895.jpg | MSE | 38.90564375 | PSNR | 32.230677551284245 | SSMI | 0.929755945469 | Delta_E | 2.1980809344
[2021-07-26 11:01:59,384] A: 01896.jpg, B: 01896.jpg | MSE | 30.52145625 | PSNR | 33.284751098861356 | SSMI | 0.938651584548 | Delta_E | 1.8817030662
[2021-07-26 11:01:59,529] A: 01897.jpg, B: 01897.jpg | MSE | 31.532375 | PSNR | 33.14323678082281 | SSMI | 0.941521364434 | Delta_E | 1.85294764571
[2021-07-26 11:01:59,672] A: 01898.jpg, B: 01898.jpg | MSE | 22.22286875 | PSNR | 34.66280239571971 | SSMI | 0.949368640126 | Delta_E | 1.48985332343
[2021-07-26 11:01:59,815] A: 01899.jpg, B: 01899.jpg | MSE | 43.4045270833 | PSNR | 31.75545332167013 | SSMI | 0.934116933302 | Delta_E | 2.32974110036
[2021-07-26 11:01:59,957] A: 01900.jpg, B: 01900.jpg | MSE | 61.3563708333 | PSNR | 30.25220697242329 | SSMI | 0.903888909725 | Delta_E | 3.38051250062
[2021-07-26 11:02:00,106] A: 01901.jpg, B: 01901.jpg | MSE | 52.5426645833 | PSNR | 30.92568267589252 | SSMI | 0.919353884217 | Delta_E | 2.90021628047
[2021-07-26 11:02:00,239] A: 01902.jpg, B: 01902.jpg | MSE | 47.2008416667 | PSNR | 31.39130617998019 | SSMI | 0.924632369278 | Delta_E | 2.73614704606
[2021-07-26 11:02:00,381] A: 01903.jpg, B: 01903.jpg | MSE | 49.88020625 | PSNR | 31.15152120290521 | SSMI | 0.926635043143 | Delta_E | 2.74323946483
[2021-07-26 11:02:00,515] A: 01904.jpg, B: 01904.jpg | MSE | 42.596375 | PSNR | 31.83707719147424 | SSMI | 0.933223337167 | Delta_E | 2.40288575286
[2021-07-26 11:02:00,653] A: 01905.jpg, B: 01905.jpg | MSE | 30.2259666667 | PSNR | 33.32700161797105 | SSMI | 0.946894328515 | Delta_E | 1.80587745598
[2021-07-26 11:02:00,787] A: 01906.jpg, B: 01906.jpg | MSE | 62.2292520833 | PSNR | 30.190857795208043 | SSMI | 0.900614003811 | Delta_E | 3.29652984753
[2021-07-26 11:02:00,925] A: 01907.jpg, B: 01907.jpg | MSE | 49.5381104167 | PSNR | 31.181409240453377 | SSMI | 0.920655080999 | Delta_E | 2.76960181948
[2021-07-26 11:02:01,060] A: 01908.jpg, B: 01908.jpg | MSE | 47.4744041667 | PSNR | 31.366208380908223 | SSMI | 0.926069592485 | Delta_E | 2.67805084106
[2021-07-26 11:02:01,199] A: 01909.jpg, B: 01909.jpg | MSE | 48.53939375 | PSNR | 31.26986013113319 | SSMI | 0.928261913277 | Delta_E | 2.67150476659
[2021-07-26 11:02:01,336] A: 01910.jpg, B: 01910.jpg | MSE | 38.55468125 | PSNR | 32.27003243912477 | SSMI | 0.936626662348 | Delta_E | 2.25679813397
[2021-07-26 11:02:01,471] A: 01911.jpg, B: 01911.jpg | MSE | 33.57835 | PSNR | 32.8702100925352 | SSMI | 0.945847352186 | Delta_E | 1.9166848495
[2021-07-26 11:02:01,608] A: 01912.jpg, B: 01912.jpg | MSE | 52.2937208333 | PSNR | 30.946308167645057 | SSMI | 0.907312141825 | Delta_E | 3.05421108085
[2021-07-26 11:02:01,746] A: 01913.jpg, B: 01913.jpg | MSE | 44.7247291667 | PSNR | 31.625326415173383 | SSMI | 0.92131536192 | Delta_E | 2.57915420399
[2021-07-26 11:02:01,882] A: 01914.jpg, B: 01914.jpg | MSE | 43.099275 | PSNR | 31.78610396186242 | SSMI | 0.928060418226 | Delta_E | 2.49413074762
[2021-07-26 11:02:02,022] A: 01915.jpg, B: 01915.jpg | MSE | 38.916725 | PSNR | 32.229440753731716 | SSMI | 0.935098949796 | Delta_E | 2.26639453963
[2021-07-26 11:02:02,165] A: 01916.jpg, B: 01916.jpg | MSE | 39.4427645833 | PSNR | 32.1711301339163 | SSMI | 0.936302763195 | Delta_E | 2.35853163921
[2021-07-26 11:02:02,306] A: 01917.jpg, B: 01917.jpg | MSE | 43.0832020833 | PSNR | 31.787723868677258 | SSMI | 0.934690961508 | Delta_E | 2.45014444207
[2021-07-26 11:02:02,447] A: 01918.jpg, B: 01918.jpg | MSE | 48.8474895833 | PSNR | 31.24238111914878 | SSMI | 0.928325127021 | Delta_E | 3.03142272868
[2021-07-26 11:02:02,590] A: 01919.jpg, B: 01919.jpg | MSE | 42.3697270833 | PSNR | 31.860246942845297 | SSMI | 0.933581019196 | Delta_E | 2.74200500594
[2021-07-26 11:02:02,729] A: 01920.jpg, B: 01920.jpg | MSE | 39.439375 | PSNR | 32.17150336855377 | SSMI | 0.935143593839 | Delta_E | 2.64361669055
[2021-07-26 11:02:02,868] A: 01921.jpg, B: 01921.jpg | MSE | 38.6583583333 | PSNR | 32.25836953542491 | SSMI | 0.937729736024 | Delta_E | 2.47616405402
[2021-07-26 11:02:03,008] A: 01922.jpg, B: 01922.jpg | MSE | 41.1828791667 | PSNR | 31.98363655242387 | SSMI | 0.935412256624 | Delta_E | 2.62690699114
[2021-07-26 11:02:03,149] A: 01923.jpg, B: 01923.jpg | MSE | 18.3084895833 | PSNR | 35.50427843583196 | SSMI | 0.957334075683 | Delta_E | 1.36527053008
[2021-07-26 11:02:03,292] A: 01924.jpg, B: 01924.jpg | MSE | 47.8822395833 | PSNR | 31.329059055174852 | SSMI | 0.927456166691 | Delta_E | 2.90401222288
[2021-07-26 11:02:03,430] A: 01925.jpg, B: 01925.jpg | MSE | 40.7181708333 | PSNR | 32.03292100744334 | SSMI | 0.935360323372 | Delta_E | 2.60840343336
[2021-07-26 11:02:03,567] A: 01926.jpg, B: 01926.jpg | MSE | 37.2849645833 | PSNR | 32.41546625973631 | SSMI | 0.937413806434 | Delta_E | 2.51466081531
[2021-07-26 11:02:03,709] A: 01927.jpg, B: 01927.jpg | MSE | 39.3936666667 | PSNR | 32.17653955103474 | SSMI | 0.937055928719 | Delta_E | 2.5874268448
[2021-07-26 11:02:03,850] A: 01928.jpg, B: 01928.jpg | MSE | 41.1239583333 | PSNR | 31.98985450416014 | SSMI | 0.934737651747 | Delta_E | 2.63624230136
[2021-07-26 11:02:03,992] A: 01929.jpg, B: 01929.jpg | MSE | 18.4600104167 | PSNR | 35.468484191130344 | SSMI | 0.956065609079 | Delta_E | 1.38353790019
[2021-07-26 11:02:04,137] A: 01930.jpg, B: 01930.jpg | MSE | 46.0674541667 | PSNR | 31.496861484398142 | SSMI | 0.930705908672 | Delta_E | 2.89822216502
[2021-07-26 11:02:04,282] A: 01931.jpg, B: 01931.jpg | MSE | 36.81838125 | PSNR | 32.47015670389394 | SSMI | 0.940088154199 | Delta_E | 2.40691390888
[2021-07-26 11:02:04,428] A: 01932.jpg, B: 01932.jpg | MSE | 32.5565979167 | PSNR | 33.00441344970581 | SSMI | 0.941849725789 | Delta_E | 2.27388949961
[2021-07-26 11:02:04,569] A: 01933.jpg, B: 01933.jpg | MSE | 33.0157708333 | PSNR | 32.943589194813526 | SSMI | 0.942023265084 | Delta_E | 2.27164890579
[2021-07-26 11:02:04,712] A: 01934.jpg, B: 01934.jpg | MSE | 35.50706875 | PSNR | 32.62765539826371 | SSMI | 0.940593177308 | Delta_E | 2.35136865413
[2021-07-26 11:02:04,854] A: 01935.jpg, B: 01935.jpg | MSE | 16.1194020833 | PSNR | 36.05731432376811 | SSMI | 0.959647977118 | Delta_E | 1.25406318166
[2021-07-26 11:02:05,009] A: 01936.jpg, B: 01936.jpg | MSE | 44.0961958333 | PSNR | 31.68679236249366 | SSMI | 0.932028072742 | Delta_E | 2.63308607356
[2021-07-26 11:02:05,153] A: 01937.jpg, B: 01937.jpg | MSE | 36.0686375 | PSNR | 32.55950623800663 | SSMI | 0.938061550706 | Delta_E | 2.36766236365
[2021-07-26 11:02:05,299] A: 01938.jpg, B: 01938.jpg | MSE | 35.6032958333 | PSNR | 32.615901579518734 | SSMI | 0.939114028311 | Delta_E | 2.41853125769
[2021-07-26 11:02:05,443] A: 01939.jpg, B: 01939.jpg | MSE | 35.5188145833 | PSNR | 32.62621897807177 | SSMI | 0.939177697315 | Delta_E | 2.28387920264
[2021-07-26 11:02:05,587] A: 01940.jpg, B: 01940.jpg | MSE | 34.7266354167 | PSNR | 32.7241765330608 | SSMI | 0.940371274031 | Delta_E | 2.27261841148
[2021-07-26 11:02:05,732] A: 01941.jpg, B: 01941.jpg | MSE | 18.8314958333 | PSNR | 35.38195542372176 | SSMI | 0.956019101642 | Delta_E | 1.43470768248
[2021-07-26 11:02:05,877] A: 01942.jpg, B: 01942.jpg | MSE | 39.0878125 | PSNR | 32.210389944971105 | SSMI | 0.933896154459 | Delta_E | 2.58777083344
[2021-07-26 11:02:06,018] A: 01943.jpg, B: 01943.jpg | MSE | 29.2867708333 | PSNR | 33.46408871964619 | SSMI | 0.941620902678 | Delta_E | 2.03494337529
[2021-07-26 11:02:06,162] A: 01944.jpg, B: 01944.jpg | MSE | 31.3671395833 | PSNR | 33.166054443319275 | SSMI | 0.941396183087 | Delta_E | 2.16668503242
[2021-07-26 11:02:06,304] A: 01945.jpg, B: 01945.jpg | MSE | 30.33193125 | PSNR | 33.31180297919054 | SSMI | 0.942897427471 | Delta_E | 2.03332526151
[2021-07-26 11:02:06,445] A: 01946.jpg, B: 01946.jpg | MSE | 34.4338166667 | PSNR | 32.76095198012007 | SSMI | 0.942826881106 | Delta_E | 2.18866341922
[2021-07-26 11:02:06,587] A: 01947.jpg, B: 01947.jpg | MSE | 21.8654625 | PSNR | 34.73321692858494 | SSMI | 0.954629965493 | Delta_E | 1.52323057879
[2021-07-26 11:02:06,728] A: 01948.jpg, B: 01948.jpg | MSE | 32.023825 | PSNR | 33.07607157045343 | SSMI | 0.910048521664 | Delta_E | 2.11650492808
[2021-07-26 11:02:06,879] A: 01949.jpg, B: 01949.jpg | MSE | 22.3646375 | PSNR | 34.63518497618146 | SSMI | 0.929559709645 | Delta_E | 1.65131858705
[2021-07-26 11:02:07,037] A: 01950.jpg, B: 01950.jpg | MSE | 23.3791333333 | PSNR | 34.442519530808944 | SSMI | 0.933988119225 | Delta_E | 1.71375178615
[2021-07-26 11:02:07,187] A: 01951.jpg, B: 01951.jpg | MSE | 46.7603645833 | PSNR | 31.432024722379754 | SSMI | 0.921843798807 | Delta_E | 2.80064750358
[2021-07-26 11:02:07,353] A: 01952.jpg, B: 01952.jpg | MSE | 15.3679770833 | PSNR | 36.26463656632004 | SSMI | 0.942568457848 | Delta_E | 1.27458673812
[2021-07-26 11:02:07,517] A: 01953.jpg, B: 01953.jpg | MSE | 21.2785729167 | PSNR | 34.85137862959163 | SSMI | 0.939062299942 | Delta_E | 1.52014201397
[2021-07-26 11:02:07,688] A: 01954.jpg, B: 01954.jpg | MSE | 54.5918520833 | PSNR | 30.759525324361505 | SSMI | 0.901012188795 | Delta_E | 3.0583540412
[2021-07-26 11:02:07,845] A: 01955.jpg, B: 01955.jpg | MSE | 54.3871791667 | PSNR | 30.77583826489587 | SSMI | 0.912254197813 | Delta_E | 3.05342462734
[2021-07-26 11:02:07,994] A: 01956.jpg, B: 01956.jpg | MSE | 35.5611479167 | PSNR | 32.62104589283244 | SSMI | 0.925258716088 | Delta_E | 2.19966192097
[2021-07-26 11:02:08,133] A: 01957.jpg, B: 01957.jpg | MSE | 35.1184395833 | PSNR | 32.67545150199997 | SSMI | 0.92956369808 | Delta_E | 2.17978150352
[2021-07-26 11:02:08,269] A: 01958.jpg, B: 01958.jpg | MSE | 14.0402541667 | PSNR | 36.65705391095371 | SSMI | 0.944861149987 | Delta_E | 1.22214405211
[2021-07-26 11:02:08,409] A: 01959.jpg, B: 01959.jpg | MSE | 15.7295708333 | PSNR | 36.16363487402779 | SSMI | 0.939933308014 | Delta_E | 1.35159614917
[2021-07-26 11:02:08,543] A: 01960.jpg, B: 01960.jpg | MSE | 58.5214354167 | PSNR | 30.457653908874292 | SSMI | 0.896538909055 | Delta_E | 3.18621086214
[2021-07-26 11:02:08,678] A: 01961.jpg, B: 01961.jpg | MSE | 46.6047583333 | PSNR | 31.446501005639472 | SSMI | 0.91659228482 | Delta_E | 2.74262554982
[2021-07-26 11:02:08,816] A: 01962.jpg, B: 01962.jpg | MSE | 37.3644229167 | PSNR | 32.4062208178389 | SSMI | 0.92330305861 | Delta_E | 2.25066998285
[2021-07-26 11:02:08,950] A: 01963.jpg, B: 01963.jpg | MSE | 34.4174791667 | PSNR | 32.76301302665387 | SSMI | 0.929757119015 | Delta_E | 2.16249729582
[2021-07-26 11:02:09,088] A: 01964.jpg, B: 01964.jpg | MSE | 13.1462916667 | PSNR | 36.94277097458878 | SSMI | 0.948266905722 | Delta_E | 1.18018986753
[2021-07-26 11:02:09,224] A: 01965.jpg, B: 01965.jpg | MSE | 14.7226 | PSNR | 36.450958480170975 | SSMI | 0.942935363984 | Delta_E | 1.33105455378
[2021-07-26 11:02:09,358] A: 01966.jpg, B: 01966.jpg | MSE | 60.4930916667 | PSNR | 30.313745799733617 | SSMI | 0.892539870702 | Delta_E | 3.30075843829
[2021-07-26 11:02:09,493] A: 01967.jpg, B: 01967.jpg | MSE | 49.6572083333 | PSNR | 31.17098060460238 | SSMI | 0.910887686814 | Delta_E | 2.9025179725
[2021-07-26 11:02:09,624] A: 01968.jpg, B: 01968.jpg | MSE | 34.6714520833 | PSNR | 32.731083300401 | SSMI | 0.926863814681 | Delta_E | 2.18383659341
[2021-07-26 11:02:09,760] A: 01969.jpg, B: 01969.jpg | MSE | 39.6781104167 | PSNR | 32.145293792193115 | SSMI | 0.928919265845 | Delta_E | 2.40614245333
[2021-07-26 11:02:09,893] A: 01970.jpg, B: 01970.jpg | MSE | 14.4367541667 | PSNR | 36.53610799626005 | SSMI | 0.947907948679 | Delta_E | 1.2495541355
[2021-07-26 11:02:10,028] A: 01971.jpg, B: 01971.jpg | MSE | 19.7916895833 | PSNR | 35.16597490087646 | SSMI | 0.946046683068 | Delta_E | 1.48642811882
[2021-07-26 11:02:10,172] A: 01972.jpg, B: 01972.jpg | MSE | 60.3662541667 | PSNR | 30.32286132922645 | SSMI | 0.8894733075 | Delta_E | 3.37526423701
[2021-07-26 11:02:10,312] A: 01973.jpg, B: 01973.jpg | MSE | 46.2456791667 | PSNR | 31.480091989654973 | SSMI | 0.911129964885 | Delta_E | 2.77314162705
[2021-07-26 11:02:10,456] A: 01974.jpg, B: 01974.jpg | MSE | 45.02630625 | PSNR | 31.59614039955173 | SSMI | 0.917124084375 | Delta_E | 2.78544398244
[2021-07-26 11:02:10,596] A: 01975.jpg, B: 01975.jpg | MSE | 35.4701104167 | PSNR | 32.63217820457022 | SSMI | 0.930823577176 | Delta_E | 2.1811914899
[2021-07-26 11:02:10,736] A: 01976.jpg, B: 01976.jpg | MSE | 14.8487229167 | PSNR | 36.413912576587705 | SSMI | 0.950059142532 | Delta_E | 1.26912036311
[2021-07-26 11:02:10,878] A: 01977.jpg, B: 01977.jpg | MSE | 20.01919375 | PSNR | 35.11633778083096 | SSMI | 0.94730239811 | Delta_E | 1.487614924
[2021-07-26 11:02:11,018] A: 01978.jpg, B: 01978.jpg | MSE | 55.6319604167 | PSNR | 30.67755996538458 | SSMI | 0.91647539327 | Delta_E | 3.17879197755
[2021-07-26 11:02:11,161] A: 01979.jpg, B: 01979.jpg | MSE | 15.438325 | PSNR | 36.24480181624552 | SSMI | 0.951324290654 | Delta_E | 1.16949618708
[2021-07-26 11:02:11,304] A: 01980.jpg, B: 01980.jpg | MSE | 16.2542729167 | PSNR | 36.02112813387158 | SSMI | 0.953443194424 | Delta_E | 1.16930322753
[2021-07-26 11:02:11,450] A: 01981.jpg, B: 01981.jpg | MSE | 12.5024916667 | PSNR | 37.16083787120062 | SSMI | 0.959378363561 | Delta_E | 0.917293575886
[2021-07-26 11:02:11,592] A: 01982.jpg, B: 01982.jpg | MSE | 26.6032791667 | PSNR | 33.881451890407924 | SSMI | 0.950264040713 | Delta_E | 1.590535551
[2021-07-26 11:02:11,735] A: 01983.jpg, B: 01983.jpg | MSE | 25.3851895833 | PSNR | 34.08499949688717 | SSMI | 0.951981062104 | Delta_E | 1.50985276283
[2021-07-26 11:02:11,878] A: 01984.jpg, B: 01984.jpg | MSE | 47.0876208333 | PSNR | 31.401736131955815 | SSMI | 0.921817086287 | Delta_E | 2.75374325617
[2021-07-26 11:02:12,020] A: 01985.jpg, B: 01985.jpg | MSE | 13.34218125 | PSNR | 36.878535247357135 | SSMI | 0.953782080847 | Delta_E | 1.107854669
[2021-07-26 11:02:12,161] A: 01986.jpg, B: 01986.jpg | MSE | 15.4052833333 | PSNR | 36.25410670615364 | SSMI | 0.954301709939 | Delta_E | 1.16897673258
[2021-07-26 11:02:12,302] A: 01987.jpg, B: 01987.jpg | MSE | 9.29461041667 | PSNR | 38.44849169819459 | SSMI | 0.964054432131 | Delta_E | 0.808850555172
[2021-07-26 11:02:12,447] A: 01988.jpg, B: 01988.jpg | MSE | 20.4207541667 | PSNR | 35.030085837255584 | SSMI | 0.954122179884 | Delta_E | 1.38001683607
[2021-07-26 11:02:12,589] A: 01989.jpg, B: 01989.jpg | MSE | 20.0305854167 | PSNR | 35.113867186381064 | SSMI | 0.955566477239 | Delta_E | 1.34927969205
[2021-07-26 11:02:12,729] A: 01990.jpg, B: 01990.jpg | MSE | 49.0052375 | PSNR | 31.228378625579015 | SSMI | 0.924588040468 | Delta_E | 2.67896302247
[2021-07-26 11:02:12,871] A: 01991.jpg, B: 01991.jpg | MSE | 12.06274375 | PSNR | 37.31634258705871 | SSMI | 0.954581454322 | Delta_E | 1.09072314515
[2021-07-26 11:02:13,012] A: 01992.jpg, B: 01992.jpg | MSE | 10.7012520833 | PSNR | 37.836457662603024 | SSMI | 0.958781048863 | Delta_E | 0.98940436435
[2021-07-26 11:02:13,153] A: 01993.jpg, B: 01993.jpg | MSE | 12.2149291667 | PSNR | 37.261894079878445 | SSMI | 0.96341018187 | Delta_E | 0.919841814972
[2021-07-26 11:02:13,293] A: 01994.jpg, B: 01994.jpg | MSE | 15.66524375 | PSNR | 36.181432040085404 | SSMI | 0.961590617828 | Delta_E | 1.13124515229
[2021-07-26 11:02:13,436] A: 01995.jpg, B: 01995.jpg | MSE | 31.62014375 | PSNR | 33.13116520898227 | SSMI | 0.928937081418 | Delta_E | 1.98027024716
[2021-07-26 11:02:13,577] A: 01996.jpg, B: 01996.jpg | MSE | 13.71279375 | PSNR | 36.75954416902271 | SSMI | 0.95314954522 | Delta_E | 1.11968110651
[2021-07-26 11:02:13,720] A: 01997.jpg, B: 01997.jpg | MSE | 12.8449979167 | PSNR | 37.04346322703867 | SSMI | 0.956757981412 | Delta_E | 1.04619370728
[2021-07-26 11:02:13,861] A: 01998.jpg, B: 01998.jpg | MSE | 17.7450625 | PSNR | 35.64002827550186 | SSMI | 0.96025730002 | Delta_E | 1.24157464358
[2021-07-26 11:02:14,005] A: 01999.jpg, B: 01999.jpg | MSE | 28.0574166667 | PSNR | 33.65032679174132 | SSMI | 0.934120701758 | Delta_E | 1.8723314392
[2021-07-26 11:02:14,146] A: 02000.jpg, B: 02000.jpg | MSE | 11.8486375 | PSNR | 37.394119480958146 | SSMI | 0.957403863258 | Delta_E | 1.0079230341
[2021-07-26 11:02:14,286] A: 02001.jpg, B: 02001.jpg | MSE | 8.0334875 | PSNR | 39.08176238603138 | SSMI | 0.963467416817 | Delta_E | 0.813044571501
[2021-07-26 11:02:14,426] A: 02002.jpg, B: 02002.jpg | MSE | 11.57906875 | PSNR | 37.49406728333083 | SSMI | 0.962805791181 | Delta_E | 0.946489924234
[2021-07-26 11:02:14,567] A: 02003.jpg, B: 02003.jpg | MSE | 26.0839479167 | PSNR | 33.96707036512631 | SSMI | 0.954129968571 | Delta_E | 1.64154850978
[2021-07-26 11:02:14,704] A: 02004.jpg, B: 02004.jpg | MSE | 14.8059 | PSNR | 36.426455490646596 | SSMI | 0.948904524316 | Delta_E | 1.42041225029
[2021-07-26 11:02:14,849] A: 02005.jpg, B: 02005.jpg | MSE | 9.61166041667 | PSNR | 38.30281942241357 | SSMI | 0.955957002008 | Delta_E | 1.07880513447
[2021-07-26 11:02:14,987] A: 02006.jpg, B: 02006.jpg | MSE | 10.7471166667 | PSNR | 37.81788397427356 | SSMI | 0.959754601861 | Delta_E | 1.19645996676
[2021-07-26 11:02:15,125] A: 02007.jpg, B: 02007.jpg | MSE | 8.44185208333 | PSNR | 38.866426226153706 | SSMI | 0.962781880572 | Delta_E | 0.986265273604
[2021-07-26 11:02:15,262] A: 02008.jpg, B: 02008.jpg | MSE | 6.51283125 | PSNR | 39.99310535287604 | SSMI | 0.965405874495 | Delta_E | 0.872458430676
[2021-07-26 11:02:15,401] A: 02009.jpg, B: 02009.jpg | MSE | 10.1498458333 | PSNR | 38.06620915095635 | SSMI | 0.962007556564 | Delta_E | 1.11289477366
[2021-07-26 11:02:15,541] A: 02010.jpg, B: 02010.jpg | MSE | 25.9370166667 | PSNR | 33.99160339764239 | SSMI | 0.941117135163 | Delta_E | 1.80593066292
[2021-07-26 11:02:15,680] A: 02011.jpg, B: 02011.jpg | MSE | 19.1759833333 | PSNR | 35.30322717306044 | SSMI | 0.951558853541 | Delta_E | 1.47134173166
[2021-07-26 11:02:15,820] A: 02012.jpg, B: 02012.jpg | MSE | 20.7344666667 | PSNR | 34.963874919758105 | SSMI | 0.951369827588 | Delta_E | 1.53650840014
[2021-07-26 11:02:15,959] A: 02013.jpg, B: 02013.jpg | MSE | 19.6475583333 | PSNR | 35.1977177400619 | SSMI | 0.954103559101 | Delta_E | 1.47178795928
[2021-07-26 11:02:16,097] A: 02014.jpg, B: 02014.jpg | MSE | 18.4292541667 | PSNR | 35.47572601224276 | SSMI | 0.953495323377 | Delta_E | 1.42463132299
[2021-07-26 11:02:16,238] A: 02015.jpg, B: 02015.jpg | MSE | 27.5161375 | PSNR | 33.73492889886027 | SSMI | 0.949624823245 | Delta_E | 1.73721482837
[2021-07-26 11:02:16,368] A: 02016.jpg, B: 02016.jpg | MSE | 45.61120625 | PSNR | 31.540088029705032 | SSMI | 0.93111935294 | Delta_E | 2.67391898603
[2021-07-26 11:02:16,506] A: 02017.jpg, B: 02017.jpg | MSE | 42.6761729167 | PSNR | 31.828948947194302 | SSMI | 0.933658985641 | Delta_E | 2.71788570246
[2021-07-26 11:02:16,639] A: 02018.jpg, B: 02018.jpg | MSE | 37.7835833333 | PSNR | 32.357772175495285 | SSMI | 0.938677697622 | Delta_E | 2.33371960829
[2021-07-26 11:02:16,773] A: 02019.jpg, B: 02019.jpg | MSE | 36.96749375 | PSNR | 32.45260352746542 | SSMI | 0.939759205962 | Delta_E | 2.33840358355
[2021-07-26 11:02:16,907] A: 02020.jpg, B: 02020.jpg | MSE | 35.8843229167 | PSNR | 32.581756047075345 | SSMI | 0.941041510251 | Delta_E | 2.22492465716
[2021-07-26 11:02:17,042] A: 02021.jpg, B: 02021.jpg | MSE | 36.39523125 | PSNR | 32.52035877699229 | SSMI | 0.939956620393 | Delta_E | 2.38670314242
[2021-07-26 11:02:17,174] A: 02022.jpg, B: 02022.jpg | MSE | 17.9947645833 | PSNR | 35.579341915032124 | SSMI | 0.948464469509 | Delta_E | 1.45989340733
[2021-07-26 11:02:17,306] A: 02023.jpg, B: 02023.jpg | MSE | 42.5519395833 | PSNR | 31.841610001807762 | SSMI | 0.934211294731 | Delta_E | 2.58120988553
[2021-07-26 11:02:17,440] A: 02024.jpg, B: 02024.jpg | MSE | 36.1399520833 | PSNR | 32.55092788458097 | SSMI | 0.94155219699 | Delta_E | 2.14880638838
[2021-07-26 11:02:17,576] A: 02025.jpg, B: 02025.jpg | MSE | 32.911725 | PSNR | 32.95729715329898 | SSMI | 0.943681006054 | Delta_E | 2.16590444888
[2021-07-26 11:02:17,711] A: 02026.jpg, B: 02026.jpg | MSE | 32.6127479167 | PSNR | 32.99692967312916 | SSMI | 0.941061234765 | Delta_E | 2.11584417431
[2021-07-26 11:02:17,846] A: 02027.jpg, B: 02027.jpg | MSE | 36.1878604167 | PSNR | 32.54517454374912 | SSMI | 0.941812595622 | Delta_E | 2.24365172242
[2021-07-26 11:02:17,977] A: 02028.jpg, B: 02028.jpg | MSE | 17.09335625 | PSNR | 35.80253016827872 | SSMI | 0.949540544812 | Delta_E | 1.46684928643
[2021-07-26 11:02:18,111] A: 02029.jpg, B: 02029.jpg | MSE | 24.59503125 | PSNR | 34.222329821655286 | SSMI | 0.947039655136 | Delta_E | 1.71989680825
[2021-07-26 11:02:18,260] A: 02030.jpg, B: 02030.jpg | MSE | 34.5053708333 | PSNR | 32.75193661686248 | SSMI | 0.939994771644 | Delta_E | 2.23451309098
[2021-07-26 11:02:18,404] A: 02031.jpg, B: 02031.jpg | MSE | 33.5281791667 | PSNR | 32.87670392268835 | SSMI | 0.94112853821 | Delta_E | 2.22514288198
[2021-07-26 11:02:18,548] A: 02032.jpg, B: 02032.jpg | MSE | 33.54298125 | PSNR | 32.874787014384765 | SSMI | 0.942071444272 | Delta_E | 2.14369177159
[2021-07-26 11:02:18,690] A: 02033.jpg, B: 02033.jpg | MSE | 36.1948625 | PSNR | 32.5443342973366 | SSMI | 0.94129221342 | Delta_E | 2.25717771163
[2021-07-26 11:02:18,832] A: 02034.jpg, B: 02034.jpg | MSE | 29.40381875 | PSNR | 33.44676623845082 | SSMI | 0.939033066267 | Delta_E | 2.24824061955
[2021-07-26 11:02:18,976] A: 02035.jpg, B: 02035.jpg | MSE | 25.87459375 | PSNR | 34.00206821089635 | SSMI | 0.941482869709 | Delta_E | 2.00959980024
[2021-07-26 11:02:19,117] A: 02036.jpg, B: 02036.jpg | MSE | 24.8409020833 | PSNR | 34.17912997918104 | SSMI | 0.944387816126 | Delta_E | 2.01768014008
[2021-07-26 11:02:19,261] A: 02037.jpg, B: 02037.jpg | MSE | 23.6923875 | PSNR | 34.38471533752984 | SSMI | 0.945175986787 | Delta_E | 1.78189002367
[2021-07-26 11:02:19,402] A: 02038.jpg, B: 02038.jpg | MSE | 24.9637770833 | PSNR | 34.157700650198926 | SSMI | 0.944377846204 | Delta_E | 1.97588037154
